smiles,cation_name,cation_smiles,anion_name,anion_smiles,molecular_weight
CCOC[n+]1ccn(CC)c1.NCC(=O)[O-],IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,Gly,[NH2]CC([O-])=O,229.27999999999997
CCOC[n+]1ccn(CC)c1.O=C([O-])C1CCCN1,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,Pro,[O-]C(=O)C1CCCN1,269.3449999999999
CC(O)C(=O)[O-].CCOC[n+]1ccn(CC)c1,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,Lac,CC(O)C([O-])=O,244.291
CCOC[n+]1ccn(CC)c1.O=C([O-])C(F)(F)F,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,TFA,[O-]C(=O)C(F)(F)F,268.23499999999996
CCOC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,535.3820000000002
CCOC[n+]1ccn(CC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,335.35400000000004
CCOC[n+]1ccn(CC)c1.N#C[B-](C#N)(C#N)C#N,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,270.105
CCOC[n+]1ccn(CC)c1.CCOP(=O)([O-])OCC,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,DEP,CCOP([O-])(=O)OCC,308.31500000000005
CCOC[n+]1ccn(CC)c1.CS(=O)(=O)[O-],IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,MeSO3,CS([O-])(=O)=O,250.32
CCOC[n+]1ccn(CC)c1.O=C[O-],IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,Formate,[O-]C=O,200.238
CCOC[n+]1ccn(CC)c1.O=C([O-])c1ccccc1,IM-C2-methoxyethyl,CCOC[n+]1ccn(CC)c1,Benzoate,[O-]C(=O)c1ccccc1,276.336
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C1,CCCn1cc[n+](C)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,405.342
CCCn1cc[n+](C)c1.F[B-](F)(F)F,IM-C3-C1,CCCn1cc[n+](C)c1,BF4,F[B-](F)(F)F,211.99899999999994
CCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,IM-C3-C1,CCCn1cc[n+](C)c1,PF6,F[P-](F)(F)(F)(F)F,270.1569999999999
CCCn1cc[n+](C)c1.[Cl-],IM-C3-C1,CCCn1cc[n+](C)c1,Cl,[Cl-],160.64799999999997
CCCn1cc[n+](C)c1.[Br-],IM-C3-C1,CCCn1cc[n+](C)c1,Br,[Br-],205.09899999999996
CCCn1cc[n+](C)c1.N#C[N-]C#N,IM-C3-C1,CCCn1cc[n+](C)c1,DCA,N#C[N-]C#N,191.23799999999997
CCCn1cc[n+](C)c1.N#C[C-](C#N)C#N,IM-C3-C1,CCCn1cc[n+](C)c1,TCM,[C-](C#N)(C#N)C#N,215.25999999999996
CC(=O)[O-].CCCn1cc[n+](C)c1,IM-C3-C1,CCCn1cc[n+](C)c1,OAc,CC([O-])=O,184.23899999999995
CCCn1cc[n+](C)c1.N#C[S-],IM-C3-C1,CCCn1cc[n+](C)c1,SCN,[S-]C#N,183.27999999999997
CCCn1cc[n+](C)c1.O=[N+]([O-])[O-],IM-C3-C1,CCCn1cc[n+](C)c1,NO3,[O-][N+]([O-])=O,187.19899999999996
CCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C1,CCCn1cc[n+](C)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,274.26399999999995
CCCn1cc[n+](C)c1.CCOS(=O)(=O)[O-],IM-C3-C1,CCCn1cc[n+](C)c1,EtSO4,CCOS([O-])(=O)=O,250.31999999999994
CCCn1cc[n+](C)c1.COS(=O)(=O)[O-],IM-C3-C1,CCCn1cc[n+](C)c1,MeSO4,COS([O-])(=O)=O,236.29299999999995
CCCn1cc[n+](C)c1.O=S(=O)([O-])O,IM-C3-C1,CCCn1cc[n+](C)c1,HSO4,[O-]S(O)(=O)=O,222.26599999999996
CCCn1cc[n+](C)c1.NCC(=O)[O-],IM-C3-C1,CCCn1cc[n+](C)c1,Gly,[NH2]CC([O-])=O,199.25399999999993
CCCn1cc[n+](C)c1.O=C([O-])C1CCCN1,IM-C3-C1,CCCn1cc[n+](C)c1,Pro,[O-]C(=O)C1CCCN1,239.31899999999993
CC(O)C(=O)[O-].CCCn1cc[n+](C)c1,IM-C3-C1,CCCn1cc[n+](C)c1,Lac,CC(O)C([O-])=O,214.26499999999996
CCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,IM-C3-C1,CCCn1cc[n+](C)c1,TFA,[O-]C(=O)C(F)(F)F,238.20899999999992
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C1,CCCn1cc[n+](C)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,505.356
CCCn1cc[n+](C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C1,CCCn1cc[n+](C)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,305.328
CCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C1,CCCn1cc[n+](C)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,240.07899999999998
CCCn1cc[n+](C)c1.CCOP(=O)([O-])OCC,IM-C3-C1,CCCn1cc[n+](C)c1,DEP,CCOP([O-])(=O)OCC,278.289
CCCn1cc[n+](C)c1.CS(=O)(=O)[O-],IM-C3-C1,CCCn1cc[n+](C)c1,MeSO3,CS([O-])(=O)=O,220.29399999999995
CCCn1cc[n+](C)c1.O=C[O-],IM-C3-C1,CCCn1cc[n+](C)c1,Formate,[O-]C=O,170.21199999999996
CCCn1cc[n+](C)c1.O=C([O-])c1ccccc1,IM-C3-C1,CCCn1cc[n+](C)c1,Benzoate,[O-]C(=O)c1ccccc1,246.30999999999997
CCCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C2,CCCn1cc[n+](CC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,419.369
CCCn1cc[n+](CC)c1.F[B-](F)(F)F,IM-C3-C2,CCCn1cc[n+](CC)c1,BF4,F[B-](F)(F)F,226.02599999999995
CCCn1cc[n+](CC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C2,CCCn1cc[n+](CC)c1,PF6,F[P-](F)(F)(F)(F)F,284.1839999999999
CCCn1cc[n+](CC)c1.[Cl-],IM-C3-C2,CCCn1cc[n+](CC)c1,Cl,[Cl-],174.67499999999998
CCCn1cc[n+](CC)c1.[Br-],IM-C3-C2,CCCn1cc[n+](CC)c1,Br,[Br-],219.12599999999998
CCCn1cc[n+](CC)c1.N#C[N-]C#N,IM-C3-C2,CCCn1cc[n+](CC)c1,DCA,N#C[N-]C#N,205.265
CCCn1cc[n+](CC)c1.N#C[C-](C#N)C#N,IM-C3-C2,CCCn1cc[n+](CC)c1,TCM,[C-](C#N)(C#N)C#N,229.28699999999998
CC(=O)[O-].CCCn1cc[n+](CC)c1,IM-C3-C2,CCCn1cc[n+](CC)c1,OAc,CC([O-])=O,198.26599999999996
CCCn1cc[n+](CC)c1.N#C[S-],IM-C3-C2,CCCn1cc[n+](CC)c1,SCN,[S-]C#N,197.307
CCCn1cc[n+](CC)c1.O=[N+]([O-])[O-],IM-C3-C2,CCCn1cc[n+](CC)c1,NO3,[O-][N+]([O-])=O,201.22599999999997
CCCn1cc[n+](CC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C2,CCCn1cc[n+](CC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,288.29099999999994
CCCn1cc[n+](CC)c1.CCOS(=O)(=O)[O-],IM-C3-C2,CCCn1cc[n+](CC)c1,EtSO4,CCOS([O-])(=O)=O,264.347
CCCn1cc[n+](CC)c1.COS(=O)(=O)[O-],IM-C3-C2,CCCn1cc[n+](CC)c1,MeSO4,COS([O-])(=O)=O,250.31999999999996
CCCn1cc[n+](CC)c1.O=S(=O)([O-])O,IM-C3-C2,CCCn1cc[n+](CC)c1,HSO4,[O-]S(O)(=O)=O,236.29299999999998
CCCn1cc[n+](CC)c1.NCC(=O)[O-],IM-C3-C2,CCCn1cc[n+](CC)c1,Gly,[NH2]CC([O-])=O,213.28099999999995
CCCn1cc[n+](CC)c1.O=C([O-])C1CCCN1,IM-C3-C2,CCCn1cc[n+](CC)c1,Pro,[O-]C(=O)C1CCCN1,253.34599999999995
CC(O)C(=O)[O-].CCCn1cc[n+](CC)c1,IM-C3-C2,CCCn1cc[n+](CC)c1,Lac,CC(O)C([O-])=O,228.29199999999997
CCCn1cc[n+](CC)c1.O=C([O-])C(F)(F)F,IM-C3-C2,CCCn1cc[n+](CC)c1,TFA,[O-]C(=O)C(F)(F)F,252.23599999999993
CCCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C2,CCCn1cc[n+](CC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,519.383
CCCn1cc[n+](CC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C2,CCCn1cc[n+](CC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,319.355
CCCn1cc[n+](CC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C2,CCCn1cc[n+](CC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,254.106
CCCn1cc[n+](CC)c1.CCOP(=O)([O-])OCC,IM-C3-C2,CCCn1cc[n+](CC)c1,DEP,CCOP([O-])(=O)OCC,292.31600000000003
CCCn1cc[n+](CC)c1.CS(=O)(=O)[O-],IM-C3-C2,CCCn1cc[n+](CC)c1,MeSO3,CS([O-])(=O)=O,234.32099999999997
CCCn1cc[n+](CC)c1.O=C[O-],IM-C3-C2,CCCn1cc[n+](CC)c1,Formate,[O-]C=O,184.23899999999998
CCCn1cc[n+](CC)c1.O=C([O-])c1ccccc1,IM-C3-C2,CCCn1cc[n+](CC)c1,Benzoate,[O-]C(=O)c1ccccc1,260.337
CCCn1cc[n+](CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C3,CCCn1cc[n+](CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,433.396
CCCn1cc[n+](CCC)c1.F[B-](F)(F)F,IM-C3-C3,CCCn1cc[n+](CCC)c1,BF4,F[B-](F)(F)F,240.05299999999997
CCCn1cc[n+](CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C3,CCCn1cc[n+](CCC)c1,PF6,F[P-](F)(F)(F)(F)F,298.21099999999996
CCCn1cc[n+](CCC)c1.[Cl-],IM-C3-C3,CCCn1cc[n+](CCC)c1,Cl,[Cl-],188.702
CCCn1cc[n+](CCC)c1.[Br-],IM-C3-C3,CCCn1cc[n+](CCC)c1,Br,[Br-],233.153
CCCn1cc[n+](CCC)c1.N#C[N-]C#N,IM-C3-C3,CCCn1cc[n+](CCC)c1,DCA,N#C[N-]C#N,219.292
CCCn1cc[n+](CCC)c1.N#C[C-](C#N)C#N,IM-C3-C3,CCCn1cc[n+](CCC)c1,TCM,[C-](C#N)(C#N)C#N,243.314
CC(=O)[O-].CCCn1cc[n+](CCC)c1,IM-C3-C3,CCCn1cc[n+](CCC)c1,OAc,CC([O-])=O,212.29299999999998
CCCn1cc[n+](CCC)c1.N#C[S-],IM-C3-C3,CCCn1cc[n+](CCC)c1,SCN,[S-]C#N,211.334
CCCn1cc[n+](CCC)c1.O=[N+]([O-])[O-],IM-C3-C3,CCCn1cc[n+](CCC)c1,NO3,[O-][N+]([O-])=O,215.253
CCCn1cc[n+](CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C3,CCCn1cc[n+](CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,302.318
CCCn1cc[n+](CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C3,CCCn1cc[n+](CCC)c1,EtSO4,CCOS([O-])(=O)=O,278.374
CCCn1cc[n+](CCC)c1.COS(=O)(=O)[O-],IM-C3-C3,CCCn1cc[n+](CCC)c1,MeSO4,COS([O-])(=O)=O,264.347
CCCn1cc[n+](CCC)c1.O=S(=O)([O-])O,IM-C3-C3,CCCn1cc[n+](CCC)c1,HSO4,[O-]S(O)(=O)=O,250.32
CCCn1cc[n+](CCC)c1.NCC(=O)[O-],IM-C3-C3,CCCn1cc[n+](CCC)c1,Gly,[NH2]CC([O-])=O,227.30799999999996
CCCn1cc[n+](CCC)c1.O=C([O-])C1CCCN1,IM-C3-C3,CCCn1cc[n+](CCC)c1,Pro,[O-]C(=O)C1CCCN1,267.37299999999993
CC(O)C(=O)[O-].CCCn1cc[n+](CCC)c1,IM-C3-C3,CCCn1cc[n+](CCC)c1,Lac,CC(O)C([O-])=O,242.319
CCCn1cc[n+](CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C3,CCCn1cc[n+](CCC)c1,TFA,[O-]C(=O)C(F)(F)F,266.263
CCCn1cc[n+](CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C3,CCCn1cc[n+](CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,533.4100000000001
CCCn1cc[n+](CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C3,CCCn1cc[n+](CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,333.382
CCCn1cc[n+](CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C3,CCCn1cc[n+](CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,268.133
CCCn1cc[n+](CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C3,CCCn1cc[n+](CCC)c1,DEP,CCOP([O-])(=O)OCC,306.3430000000001
CCCn1cc[n+](CCC)c1.CS(=O)(=O)[O-],IM-C3-C3,CCCn1cc[n+](CCC)c1,MeSO3,CS([O-])(=O)=O,248.34799999999998
CCCn1cc[n+](CCC)c1.O=C[O-],IM-C3-C3,CCCn1cc[n+](CCC)c1,Formate,[O-]C=O,198.266
CCCn1cc[n+](CCC)c1.O=C([O-])c1ccccc1,IM-C3-C3,CCCn1cc[n+](CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,274.364
CCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,447.423
CCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,254.07999999999996
CCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,312.23799999999994
CCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,Cl,[Cl-],202.72899999999998
CCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,Br,[Br-],247.17999999999998
CCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,233.319
CCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,257.34099999999995
CC(=O)[O-].CCCC[n+]1ccn(CCC)c1,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,226.31999999999996
CCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,225.361
CCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,229.27999999999997
CCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,316.34499999999997
CCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,292.401
CCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,278.374
CCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,264.347
CCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,241.33499999999995
CCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,281.4
CC(O)C(=O)[O-].CCCC[n+]1ccn(CCC)c1,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,Lac,CC(O)C([O-])=O,256.346
CCCC[n+]1ccn(CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,TFA,[O-]C(=O)C(F)(F)F,280.28999999999996
CCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,547.4370000000001
CCCC[n+]1ccn(CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,347.40900000000005
CCCC[n+]1ccn(CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,282.16
CCCC[n+]1ccn(CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,DEP,CCOP([O-])(=O)OCC,320.37000000000006
CCCC[n+]1ccn(CCC)c1.CS(=O)(=O)[O-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,MeSO3,CS([O-])(=O)=O,262.375
CCCC[n+]1ccn(CCC)c1.O=C[O-],IM-C3-C4,CCCC[n+]1ccn(CCC)c1,Formate,[O-]C=O,212.29299999999998
CCCC[n+]1ccn(CCC)c1.O=C([O-])c1ccccc1,IM-C3-C4,CCCC[n+]1ccn(CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,288.39099999999996
CCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,461.45000000000005
CCCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,268.10699999999997
CCCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,326.26499999999993
CCCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,Cl,[Cl-],216.75599999999997
CCCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,Br,[Br-],261.207
CCCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,247.34599999999998
CCCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,271.368
CC(=O)[O-].CCCCC[n+]1ccn(CCC)c1,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,240.34699999999995
CCCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,239.38799999999998
CCCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,243.30699999999996
CCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,330.37199999999996
CCCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,306.428
CCCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,292.401
CCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,278.374
CCCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,255.36199999999994
CCCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,295.427
CC(O)C(=O)[O-].CCCCC[n+]1ccn(CCC)c1,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,Lac,CC(O)C([O-])=O,270.373
CCCCC[n+]1ccn(CCC)c1.O=C([O-])C(F)(F)F,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,TFA,[O-]C(=O)C(F)(F)F,294.31699999999995
CCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,BETI,[N-](S(=O)(=O)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)F,561.4640000000002
CCCCC[n+]1ccn(CCC)c1.O=S(=O)(F)[N-]S(=O)(=O)F,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,FSI,[N-](S(=O)(=O)F)S(=O)(=O)F,361.43600000000004
CCCCC[n+]1ccn(CCC)c1.N#C[B-](C#N)(C#N)C#N,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,B(CN)4,[B-](C#N)(C#N)(C#N)C#N,296.187
CCCCC[n+]1ccn(CCC)c1.CCOP(=O)([O-])OCC,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,DEP,CCOP([O-])(=O)OCC,334.3970000000001
CCCCC[n+]1ccn(CCC)c1.CS(=O)(=O)[O-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,MeSO3,CS([O-])(=O)=O,276.402
CCCCC[n+]1ccn(CCC)c1.O=C[O-],IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,Formate,[O-]C=O,226.31999999999996
CCCCC[n+]1ccn(CCC)c1.O=C([O-])c1ccccc1,IM-C3-C5,CCCCC[n+]1ccn(CCC)c1,Benzoate,[O-]C(=O)c1ccccc1,302.41799999999995
CCCCCC[n+]1ccn(CCC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,NTf2,[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,475.47700000000003
CCCCCC[n+]1ccn(CCC)c1.F[B-](F)(F)F,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,BF4,F[B-](F)(F)F,282.13399999999996
CCCCCC[n+]1ccn(CCC)c1.F[P-](F)(F)(F)(F)F,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,PF6,F[P-](F)(F)(F)(F)F,340.2919999999999
CCCCCC[n+]1ccn(CCC)c1.[Cl-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,Cl,[Cl-],230.78299999999996
CCCCCC[n+]1ccn(CCC)c1.[Br-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,Br,[Br-],275.2339999999999
CCCCCC[n+]1ccn(CCC)c1.N#C[N-]C#N,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,DCA,N#C[N-]C#N,261.37299999999993
CCCCCC[n+]1ccn(CCC)c1.N#C[C-](C#N)C#N,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,TCM,[C-](C#N)(C#N)C#N,285.395
CC(=O)[O-].CCCCCC[n+]1ccn(CCC)c1,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,OAc,CC([O-])=O,254.37399999999994
CCCCCC[n+]1ccn(CCC)c1.N#C[S-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,SCN,[S-]C#N,253.41499999999996
CCCCCC[n+]1ccn(CCC)c1.O=[N+]([O-])[O-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,NO3,[O-][N+]([O-])=O,257.33399999999995
CCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])C(F)(F)F,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,OTf,[O-]S(=O)(=O)C(F)(F)F,344.399
CCCCCC[n+]1ccn(CCC)c1.CCOS(=O)(=O)[O-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,EtSO4,CCOS([O-])(=O)=O,320.455
CCCCCC[n+]1ccn(CCC)c1.COS(=O)(=O)[O-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,MeSO4,COS([O-])(=O)=O,306.428
CCCCCC[n+]1ccn(CCC)c1.O=S(=O)([O-])O,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,HSO4,[O-]S(O)(=O)=O,292.401
CCCCCC[n+]1ccn(CCC)c1.NCC(=O)[O-],IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,Gly,[NH2]CC([O-])=O,269.38899999999995
CCCCCC[n+]1ccn(CCC)c1.O=C([O-])C1CCCN1,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,Pro,[O-]C(=O)C1CCCN1,309.45400000000006
CC(O)C(=O)[O-].CCCCCC[n+]1ccn(CCC)c1,IM-C3-C6,CCCCCC[n+]1ccn(CCC)c1,Lac,CC(O)C([O-])=O,284.4
