smiles,log_density
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1295.3
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1305.5
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1285.4
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1281.3
CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1277.1
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1373.6
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1369.7
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1365.3
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1361.5
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1357.0
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1352.9
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1348.7
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1344.7
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1340.3
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1336.0
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1331.7
CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1328.0
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1588.3
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1585.1
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1580.32
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1573.79
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1568.23
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1561.69
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1557.6
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1555.24
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1550.1
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1546.4
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1538.935
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1535.7
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1528.0500000000002
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1525.0
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1517.645
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1514.6999999999998
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1511.18
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1506.655
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1503.6
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1495.07
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1491.605
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1484.8
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1483.05
CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)C(F)(F)C(F)(F)F,1482.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1205.2
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1204.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1200.15
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1199.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1195.2
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1195.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1194.6
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1186.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1181.15
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1193.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1180.55
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1166.2
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1163.1
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1175.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1159.6
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1157.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1163.67
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1171.05
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1156.65
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1156.9
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1150.1
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1164.5
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1148.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1153.5
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1147.3
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1146.6
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1145.8
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1145.1
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1150.27
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1145.1999999999998
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1143.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1143.1
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1142.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1143.92
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1141.1
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1140.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1163.2
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1139.5
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1141.74
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1136.8
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1136.1
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1135.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1134.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1145.49
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1147.9
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1144.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1132.9
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1131.3
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1136.2849999999999
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1129.9
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1129.2
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1128.5
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1127.9
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1131.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1138.35
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1125.2
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1136.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1152.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1165.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1125.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1133.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1118.9
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1142.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1126.55
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1114.825
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1115.6
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1111.5
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1111.7
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1136.3
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1120.4
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1130.75
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1106.6
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1119.9
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1104.32
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1101.57
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1084.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1133.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1135.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1124.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1114.0
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1103.5
CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1094.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1360.1
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1359.55
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1358.95
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1346.1
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1349.9
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1362.4
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1345.5
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1344.6
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1335.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1334.7
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1334.3
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1343.3
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1324.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1323.9499999999998
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1313.4
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1309.6999999999998
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1332.9
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1305.04
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1313.1
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1301.06
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1300.8
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1303.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1293.17
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1306.5
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1290.8
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1290.6
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1285.2199999999998
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1295.3
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1310.9
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1289.5
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1284.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1289.5
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1277.27
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1273.3000000000002
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1288.6
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1269.1
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1274.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1271.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1287.7
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1262.8
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1261.2
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1261.76
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1257.98
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1262.1
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1255.3
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1254.47
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1262.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1250.75
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1247.22
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1242.6
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1242.36
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1277.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1228.7
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1264.0
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1269.5
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1257.5
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1245.5
CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,1234.0
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1005.4
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1001.575
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,998.005
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,994.285
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,990.56
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,987.13
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,983.37
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1028.35
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,979.9549999999999
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,976.26
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,972.865
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,969.21
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1016.8499999999999
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,965.86
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,962.24
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,958.94
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,955.34
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,1005.6
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,952.065
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,948.52
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,945.265
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,994.55
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,938.7
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,984.05
CCCCCCn1cc[n+](C)c1.N#C[B-](C#N)(C#N)C#N,973.7
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1041.6
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1038.3
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1035.2
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1032.0
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1028.9
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1025.8
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1022.7
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1019.6
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1016.6
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1013.5
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1010.5
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1007.5
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1004.6
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1001.6
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1003.75
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,1000.75
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,993.1
CCCCCCn1cc[n+](C)c1.N#C[N-]C#N,990.3
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1376.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1372.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1367.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1363.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1358.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1354.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1349.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1344.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1340.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1336.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,1331.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1407.6
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1404.205
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1399.355
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1408.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1390.93
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1393.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1382.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1378.1
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1378.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1374.6
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1372.6
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1379.3
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1386.1599999999999
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1387.3
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1384.3400000000001
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1385.6
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1367.8
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1365.3
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1363.5
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1366.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1422.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1375.6
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1358.3
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1350.25
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1363.3400000000001
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1361.405
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1345.79
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1359.5900000000001
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1357.62
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1406.3
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1351.78
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1340.75
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1336.76
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1331.3
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1332.79
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1327.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1393.9
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1392.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1331.25
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1317.605
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1313.44
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1314.72
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1378.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1335.1
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1297.4
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1341.5
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1306.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1279.8
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1279.6
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1353.65
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1333.65
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1270.7
CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1265.0
